File,Number of Changes
ShareX.UploadersLib/Forms/UploadersConfigForm.pl.resx,6
ShareX.UploadersLib/Forms/UploadersConfigForm.pt-BR.resx,47
ShareX.UploadersLib/Forms/UploadersConfigForm.pt-PT.resx,7
ShareX.UploadersLib/Forms/UploadersConfigForm.tr.resx,52
ShareX.UploadersLib/Forms/UploadersConfigForm.uk.resx,9
ShareX.UploadersLib/Forms/UploadersConfigForm.vi-VN.resx,33
ShareX.UploadersLib/Forms/UploadersConfigForm.zh-CN.resx,47
ShareX.UploadersLib/Favicons/Gfycat.png,4
ShareX.UploadersLib/FileUploaders/GfycatUploader.cs,43
ShareX/Tools/PinToScreen/PinToScreenOptionsForm.Designer.cs,2
ShareX/Tools/PinToScreen/PinToScreenOptionsForm.resx,2
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.Designer.cs,26
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.resx,35
ShareX.ScreenCaptureLib/Properties/Resources.es.resx,12
ShareX.ScreenCaptureLib/Properties/Resources.hu.resx,15
ShareX.ScreenCaptureLib/Properties/Resources.it-IT.resx,12
ShareX.ScreenCaptureLib/Properties/Resources.nl-NL.resx,28
ShareX.MediaLib/Forms/VideoConverterForm.resx,13
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.es-MX.resx,5
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.pt-BR.resx,10
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.pt-PT.resx,4
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.ro.resx,3
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.zh-CN.resx,13
ShareX.HelpersLib/packages.lock.json,3
ShareX.HistoryLib/packages.lock.json,3
ShareX.ImageEffectsLib/packages.lock.json,3
ShareX.IndexerLib/packages.lock.json,3
ShareX.MediaLib/packages.lock.json,2
ShareX.ScreenCaptureLib/packages.lock.json,3
ShareX.UploadersLib/packages.lock.json,3
ShareX/packages.lock.json,3
ShareX.UploadersLib/Favicons/Teknik.ico,2
ShareX.UploadersLib/FileUploaders/Teknik.cs,18
ShareX.UploadersLib/TextUploaders/TeknikPastebin.cs,9
ShareX.UploadersLib/URLShorteners/TeknikURLShortener.cs,8
ShareX.HistoryLib/Properties/Resources.pl.resx,2
ShareX.MediaLib/Forms/VideoConverterForm.pl.resx,2
ShareX.MediaLib/Properties/Resources.pl.resx,2
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.pl.resx,5
ShareX.UploadersLib/Controls/OAuthLoopbackControl.pl.resx,2
ShareX.UploadersLib/Forms/CustomUploaderSettingsForm.pl.resx,3
ShareX.UploadersLib/Properties/Resources.pl.resx,4
ShareX/Forms/ApplicationSettingsForm.pl.resx,6
ShareX/Forms/MainForm.pl.resx,8
ShareX/Forms/QRCodeForm.pl.resx,2
ShareX.MediaLib/Resources/minus-white.png,2
ShareX.MediaLib/Resources/plus-white.png,2
ShareX.MediaLib/Properties/Resources.Designer.cs,11
ShareX.MediaLib/Properties/Resources.resx,7
ShareX.MediaLib/Forms/VideoConverterForm.ru.resx,2
ShareX.MediaLib/Properties/Resources.ru.resx,5
ShareX.UploadersLib/Forms/CustomUploaderSettingsForm.ru.resx,7
ShareX/Forms/ClipboardUploadForm.ru.resx,4
ShareX.HelpersLib/Forms/ColorPickerForm.Designer.cs,6
ShareX.HelpersLib/Forms/ColorPickerForm.resx,6
ShareX.HelpersLib/Forms/ErrorForm.resx,9
ShareX.HelpersLib/Forms/GradientPickerForm.Designer.cs,12
ShareX.HelpersLib/Forms/PrintForm.Designer.cs,4
ShareX.ImageEffectsLib/Forms/ImageEffectsForm.Designer.cs,10
ShareX.ImageEffectsLib/Forms/ImageEffectsForm.resx,13
ShareX.ScreenCaptureLib/Forms/CanvasSizeForm.Designer.cs,8
ShareX.ScreenCaptureLib/Forms/CanvasSizeForm.resx,4
ShareX.ScreenCaptureLib/Forms/ImageSizeForm.Designer.cs,9
ShareX.ScreenCaptureLib/Forms/NewImageForm.Designer.cs,4
ShareX.ScreenCaptureLib/Forms/NewImageForm.resx,5
ShareX.ScreenCaptureLib/Forms/TextDrawingInputBox.Designer.cs,20
ShareX.ScreenCaptureLib/Forms/TextDrawingInputBox.resx,17
ShareX.UploadersLib/Forms/EmailForm.Designer.cs,8
ShareX.UploadersLib/Forms/EmailForm.resx,6
ShareX.UploadersLib/Forms/JiraUpload.Designer.cs,6
ShareX.UploadersLib/Forms/JiraUpload.resx,6
ShareX.UploadersLib/Forms/TextUploadForm.Designer.cs,4
ShareX.UploadersLib/Forms/TwitterTweetForm.Designer.cs,7
ShareX.UploadersLib/Forms/TwitterTweetForm.resx,7
ShareX/Forms/AboutForm.Designer.cs,46
ShareX/Forms/AboutForm.resx,73
ShareX/Forms/ActionsForm.Designer.cs,10
ShareX/Forms/ActionsForm.resx,21
ShareX/Forms/AfterCaptureForm.Designer.cs,28
ShareX/Forms/AfterCaptureForm.resx,20
ShareX/Forms/AfterUploadForm.designer.cs,10
ShareX/Forms/AfterUploadForm.resx,10
ShareX/Forms/BeforeUploadForm.Designer.cs,15
ShareX/Forms/BeforeUploadForm.resx,17
ShareX/Forms/ClipboardFormatForm.Designer.cs,6
ShareX/Forms/ClipboardFormatForm.resx,11
ShareX/Forms/ClipboardUploadForm.Designer.cs,3
ShareX/Forms/ClipboardUploadForm.resx,3
ShareX/Forms/FirstTimeUploadForm.Designer.cs,3
ShareX/Forms/QuickTaskInfoEditForm.Designer.cs,4
ShareX/Forms/QuickTaskInfoEditForm.resx,4
ShareX/Forms/WatchFolderForm.Designer.cs,9
ShareX/Forms/WatchFolderForm.resx,18
ShareX/Tools/PinToScreen/PinToScreenStartupForm.Designer.cs,2
ShareX.HelpersLib/Forms/HashCheckForm.cs,39
ShareX.HelpersLib/Forms/MonitorTestForm.Designer.cs,11
ShareX.HelpersLib/Forms/MonitorTestForm.resx,13
ShareX.HelpersLib/Forms/OutputBox.Designer.cs,8
ShareX/Tools/OCR/OCRForm.Designer.cs,3
ShareX/HotkeyTypeEnumConverter.cs,9
ShareX.HelpersLib/Forms/GradientPickerForm.resx,10
ShareX.MediaLib/Resources/disk-black.png,1
ShareX.MediaLib/Resources/disks-black.png,1
ShareX.MediaLib/Resources/document-copy.png,1
ShareX.MediaLib/Resources/printer.png,1
ShareX.MediaLib/Resources/upload-cloud.png,1
ShareX/Resources/picture-sunset.png,1
ShareX.ScreenCaptureLib/Forms/ScreenRecordForm.Designer.cs,7
ShareX.ScreenCaptureLib/Forms/ScreenRecordForm.resx,8
ShareX.ScreenCaptureLib/Resources/control-pause.png,1
ShareX.UploadersLib/Forms/CustomUploaderSettingsForm.Designer.cs,37
ShareX.UploadersLib/Forms/CustomUploaderSettingsForm.resx,45
ShareX.UploadersLib/CustomUploader/Functions/CustomUploaderFunctionOutput.cs,1
ShareX.UploadersLib/CustomUploader/Functions/CustomUploaderFunctionPrompt.cs,7
ShareX.HelpersLib/Forms/DebugForm.he-IL.resx,2
ShareX.HistoryLib/Forms/ImageHistorySettingsForm.he-IL.resx,2
ShareX.UploadersLib/Controls/AccountTypeControl.he-IL.resx,2
ShareX/Forms/HotkeySettingsForm.he-IL.resx,2
ShareX/Resources/il.png,1
ShareX.MediaLib/Forms/VideoConverterForm.Designer.cs,27
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureRegionForm.Designer.cs,2
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureRegionForm.resx,1
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureLightForm.resx,3
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.de.resx,9
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.es-MX.resx,4
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.fa-IR.resx,3
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.id-ID.resx,4
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.it-IT.resx,8
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.ko-KR.resx,5
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.nl-NL.resx,9
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.pl.resx,4
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.pt-BR.resx,7
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.pt-PT.resx,3
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.ro.resx,2
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.tr.resx,8
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.uk.resx,5
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.vi-VN.resx,8
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.zh-CN.resx,11
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureLightForm.Designer.cs,7
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureLightForm.cs,11
ShareX.MediaLib/Forms/ImageCombinerForm.resx,10
ShareX.HelpersLib/Forms/GradientPickerForm.he-IL.resx,2
ShareX.HelpersLib/Forms/HashCheckForm.he-IL.resx,2
ShareX.HelpersLib/Forms/MonitorTestForm.he-IL.resx,2
ShareX.HelpersLib/UpdateChecker/UpdateMessageBox.he-IL.resx,2
ShareX.HistoryLib/Forms/HistoryForm.he-IL.resx,1
ShareX.HistoryLib/Forms/HistoryItemInfoForm.he-IL.resx,1
ShareX.HistoryLib/Forms/HistorySettingsForm.he-IL.resx,1
ShareX.HistoryLib/Forms/ImageHistoryForm.he-IL.resx,1
ShareX.HistoryLib/Properties/Resources.he-IL.resx,1
ShareX.ImageEffectsLib/Forms/ImageEffectPackagerForm.he-IL.resx,1
ShareX.ImageEffectsLib/Forms/ImageEffectsForm.he-IL.resx,1
ShareX.ImageEffectsLib/Properties/Resources.he-IL.resx,1
ShareX.IndexerLib/Forms/DirectoryIndexerForm.he-IL.resx,1
ShareX.MediaLib/Forms/ImageCombinerForm.he-IL.resx,1
ShareX.MediaLib/Forms/ImageSplitterForm.he-IL.resx,1
ShareX.MediaLib/Forms/ImageThumbnailerForm.he-IL.resx,1
ShareX.MediaLib/Forms/VideoThumbnailerForm.he-IL.resx,1
ShareX.ScreenCaptureLib/Forms/CanvasSizeForm.he-IL.resx,1
ShareX.ScreenCaptureLib/Forms/ImageInsertForm.he-IL.resx,1
ShareX.ScreenCaptureLib/Forms/ImageSizeForm.he-IL.resx,1
ShareX.ScreenCaptureLib/Forms/NewImageForm.he-IL.resx,1
ShareX.ScreenCaptureLib/Forms/ScrollingCaptureForm.he-IL.resx,1
ShareX.ScreenCaptureLib/Forms/StickerForm.he-IL.resx,1
ShareX.ScreenCaptureLib/Forms/StickerPackForm.he-IL.resx,1
ShareX.ScreenCaptureLib/Forms/TextDrawingInputBox.he-IL.resx,1
ShareX.UploadersLib/Controls/OAuthControl.he-IL.resx,1
ShareX.UploadersLib/Controls/OAuthLoopbackControl.he-IL.resx,1
ShareX.UploadersLib/Forms/EmailForm.he-IL.resx,1
ShareX.UploadersLib/Forms/ResponseForm.he-IL.resx,1
ShareX.UploadersLib/Forms/TextUploadForm.he-IL.resx,1
ShareX.UploadersLib/Forms/TwitterTweetForm.he-IL.resx,1
ShareX.UploadersLib/Forms/UserPassBox.he-IL.resx,1
ShareX.UploadersLib/Forms/YouTubeVideoOptionsForm.he-IL.resx,1
ShareX.UploadersLib/OAuth/OAuthListenerForm.he-IL.resx,1
ShareX/Forms/ActionsForm.he-IL.resx,2
ShareX.HelpersLib/Forms/ClipboardViewerForm.he-IL.resx,2
ShareX.HelpersLib/Controls/ExportImportControl.he-IL.resx,1
ShareX.HelpersLib/Controls/MyPictureBox.he-IL.resx,1
ShareX.HelpersLib/Forms/ColorPickerForm.he-IL.resx,1
ShareX.HelpersLib/Forms/ErrorForm.he-IL.resx,1
ShareX.HelpersLib/Forms/InputBox.he-IL.resx,1
ShareX.HelpersLib/Forms/PrintForm.he-IL.resx,1
ShareX.HelpersLib/Forms/PrintTextForm.he-IL.resx,1
ShareX.HelpersLib/UpdateChecker/DownloaderForm.he-IL.resx,1
ShareX.HelpersLib/UpdateChecker/UpdateCheckerLabel.he-IL.resx,1
ShareX/Controls/TaskThumbnailPanel.he-IL.resx,2
ShareX/Controls/HotkeySelectionControl.he-IL.resx,1
ShareX/Forms/AboutForm.he-IL.resx,1
ShareX/Forms/ActionsToolbarEditForm.he-IL.resx,1
ShareX/Forms/AfterCaptureForm.he-IL.resx,1
ShareX/Forms/AfterUploadForm.he-IL.resx,1
ShareX/Forms/AutoCaptureForm.he-IL.resx,1
ShareX/Forms/BeforeUploadForm.he-IL.resx,1
ShareX/Forms/ClipboardFormatForm.he-IL.resx,1
ShareX/Forms/ClipboardUploadForm.he-IL.resx,1
ShareX/Forms/FileExistForm.he-IL.resx,1
ShareX/Forms/FirstTimeUploadForm.he-IL.resx,1
ShareX/Forms/QuickTaskInfoEditForm.he-IL.resx,1
ShareX/Forms/QuickTaskMenuEditorForm.he-IL.resx,1
ShareX/Forms/WatchFolderForm.he-IL.resx,1
ShareX/Tools/BorderlessWindow/BorderlessWindowForm.he-IL.resx,1
ShareX/Tools/BorderlessWindow/BorderlessWindowSettingsForm.he-IL.resx,1
ShareX/Tools/OCR/OCRForm.he-IL.resx,1
ShareX/Tools/OCR/ServiceLinksForm.he-IL.resx,1
ShareX/Tools/PinToScreen/PinToScreenStartupForm.he-IL.resx,1
appveyor.yml,27
ShareX.MediaLib/Forms/ImageCombinerForm.pl.resx,2
ShareX.UploadersLib/OAuth/OAuthListenerForm.pl.resx,1
ShareX/Controls/TaskThumbnailPanel.pl.resx,2
ShareX.HistoryLib/Forms/HistoryForm.ja-JP.resx,9
ShareX.HistoryLib/Properties/Resources.ja-JP.resx,6
ShareX.HelpersLib/Cryptographic/HashCheck.cs,17
ShareX.ScreenCaptureLib/Forms/StickerImageListViewRenderer.cs,13
ShareX.ScreenCaptureLib/RegionHelpers/ImageEditorButton.cs,7
ShareX.ScreenCaptureLib/RegionHelpers/ImageEditorControl.cs,8
ShareX.ScreenCaptureLib/RegionHelpers/ImageEditorScrollbar.cs,13
ShareX.ScreenCaptureLib/RegionHelpers/InputManager.cs,18
ShareX.ScreenCaptureLib/RegionHelpers/LocationInfo.cs,8
ShareX.ScreenCaptureLib/RegionHelpers/MouseState.cs,15
ShareX.ScreenCaptureLib/RegionHelpers/ResizeNode.cs,17
ShareX.ScreenCaptureLib/RegionHelpers/ScrollbarManager.cs,12
ShareX.ScreenCaptureLib/RegionHelpers/SimpleWindowInfo.cs,9
ShareX.ScreenCaptureLib/RegionHelpers/SnapSize.cs,8
ShareX.ScreenCaptureLib/RegionHelpers/WindowsList.cs,10
ShareX.ScreenCaptureLib/RegionHelpers/WindowsRectangleList.cs,10
SharedAssemblyInfo.cs,43
ShareX.UploadersLib/Controls/OAuthLoopbackControl.resx,3
ShareX.HistoryLib/Properties/Resources.ru.resx,16
ShareX.MediaLib/Forms/ImageCombinerForm.ru.resx,4
ShareX.UploadersLib/Controls/OAuthLoopbackControl.ru.resx,1
ShareX.UploadersLib/OAuth/OAuthListenerForm.ru.resx,1
ShareX.UploadersLib/Properties/Resources.ru.resx,26
ShareX/Controls/TaskThumbnailPanel.ru.resx,2
ShareX.HistoryLib/Properties/Resources.Designer.cs,30
ShareX.HistoryLib/Properties/Resources.resx,26
ShareX.HelpersLib/Forms/PrintTextForm.pt-BR.resx,3
ShareX.HelpersLib/UpdateChecker/UpdateMessageBox.pt-BR.resx,6
ShareX.MediaLib/Forms/ImageCombinerForm.pt-BR.resx,4
ShareX/Forms/AboutForm.pt-BR.resx,10
ShareX/Forms/ClipboardUploadForm.pt-BR.resx,4
ShareX.HelpersLib/Forms/ClipboardViewerForm.pt-BR.resx,1
ShareX.HelpersLib/Forms/ColorPickerForm.pt-BR.resx,3
ShareX.HelpersLib/Forms/GradientPickerForm.pt-BR.resx,3
ShareX.HelpersLib/Forms/HashCheckForm.pt-BR.resx,9
ShareX.HelpersLib/Forms/MonitorTestForm.pt-BR.resx,5
ShareX.HelpersLib/Forms/PrintForm.pt-BR.resx,2
ShareX.HistoryLib/Forms/HistoryForm.pt-BR.resx,6
ShareX.HistoryLib/Forms/HistorySettingsForm.pt-BR.resx,1
ShareX.HistoryLib/Forms/ImageHistoryForm.pt-BR.resx,4
ShareX.HistoryLib/Forms/ImageHistorySettingsForm.pt-BR.resx,1
ShareX.HistoryLib/Properties/Resources.pt-BR.resx,11
ShareX.ImageEffectsLib/Forms/ImageEffectPackagerForm.pt-BR.resx,1
ShareX.ImageEffectsLib/Forms/ImageEffectsForm.pt-BR.resx,5
ShareX.IndexerLib/Forms/DirectoryIndexerForm.pt-BR.resx,1
ShareX.MediaLib/Forms/ImageSplitterForm.pt-BR.resx,1
ShareX.MediaLib/Forms/ImageThumbnailerForm.pt-BR.resx,1
ShareX.MediaLib/Forms/VideoConverterForm.pt-BR.resx,1
ShareX.ScreenCaptureLib/Forms/CanvasSizeForm.pt-BR.resx,1
ShareX.ScreenCaptureLib/Forms/EditorStartupForm.pt-BR.resx,1
ShareX.ScreenCaptureLib/Forms/ImageInsertForm.pt-BR.resx,1
ShareX.ScreenCaptureLib/Forms/ImageSizeForm.pt-BR.resx,1
ShareX.ScreenCaptureLib/Forms/NewImageForm.pt-BR.resx,1
ShareX.ScreenCaptureLib/Forms/ScreenRecordForm.pt-BR.resx,2
ShareX.ScreenCaptureLib/Forms/StickerForm.pt-BR.resx,1
ShareX.ScreenCaptureLib/Forms/StickerPackForm.pt-BR.resx,1
ShareX.UploadersLib/Controls/OAuthControl.pt-BR.resx,6
ShareX.UploadersLib/Controls/OAuthLoopbackControl.pt-BR.resx,1
ShareX.UploadersLib/Forms/CustomUploaderSettingsForm.pt-BR.resx,1
ShareX.UploadersLib/Forms/JiraUpload.pt-BR.resx,4
ShareX.UploadersLib/Forms/PuushLoginForm.pt-BR.resx,1
ShareX.UploadersLib/Forms/ResponseForm.pt-BR.resx,5
ShareX.UploadersLib/Forms/TextUploadForm.pt-BR.resx,1
ShareX.UploadersLib/Forms/UserPassBox.pt-BR.resx,4
ShareX.UploadersLib/Forms/YouTubeVideoOptionsForm.pt-BR.resx,1
ShareX.UploadersLib/OAuth/OAuthListenerForm.pt-BR.resx,1
ShareX.UploadersLib/Properties/Resources.pt-BR.resx,19
ShareX/Controls/HotkeySelectionControl.pt-BR.resx,6
ShareX/Controls/TaskThumbnailPanel.pt-BR.resx,1
ShareX/Forms/ActionsForm.pt-BR.resx,7
ShareX/Forms/ActionsToolbarEditForm.pt-BR.resx,1
ShareX/Forms/ApplicationSettingsForm.pt-BR.resx,23
ShareX/Forms/AutoCaptureForm.pt-BR.resx,5
ShareX/Forms/FileExistForm.pt-BR.resx,6
ShareX/Forms/FirstTimeUploadForm.pt-BR.resx,1
ShareX/Forms/HotkeySettingsForm.pt-BR.resx,6
ShareX/Forms/InspectWindowForm.pt-BR.resx,1
ShareX/Forms/MainForm.pt-BR.resx,27
ShareX/Forms/QRCodeForm.pt-BR.resx,2
ShareX/Forms/QuickTaskMenuEditorForm.pt-BR.resx,2
ShareX/Forms/WatchFolderForm.pt-BR.resx,5
ShareX/Tools/BorderlessWindow/BorderlessWindowForm.pt-BR.resx,1
ShareX/Tools/BorderlessWindow/BorderlessWindowSettingsForm.pt-BR.resx,1
ShareX/Tools/OCR/OCRForm.pt-BR.resx,1
ShareX/Tools/OCR/ServiceLinksForm.pt-BR.resx,1
ShareX/Tools/PinToScreen/PinToScreenStartupForm.pt-BR.resx,1
ShareX.HelpersLib/Forms/ClipboardViewerForm.designer.cs,4
ShareX.HelpersLib/Forms/ClipboardViewerForm.resx,4
ShareX.HelpersLib/Controls/ExportImportControl.ja-JP.resx,2
ShareX.HelpersLib/Forms/ColorPickerForm.ja-JP.resx,2
ShareX.HelpersLib/Forms/DebugForm.ja-JP.resx,3
ShareX.HelpersLib/Forms/ErrorForm.ja-JP.resx,2
ShareX.HelpersLib/Forms/GradientPickerForm.ja-JP.resx,4
ShareX.HelpersLib/Forms/HashCheckForm.ja-JP.resx,5
ShareX.HelpersLib/Forms/PrintForm.ja-JP.resx,2
ShareX.HelpersLib/UpdateChecker/UpdateCheckerLabel.ja-JP.resx,2
ShareX.HelpersLib/UpdateChecker/UpdateMessageBox.ja-JP.resx,2
ShareX.HistoryLib/Forms/HistorySettingsForm.ja-JP.resx,3
ShareX.HistoryLib/Forms/ImageHistoryForm.ja-JP.resx,2
ShareX.HistoryLib/Forms/ImageHistorySettingsForm.ja-JP.resx,4
ShareX.ImageEffectsLib/Forms/ImageEffectPackagerForm.ja-JP.resx,3
ShareX.IndexerLib/Forms/DirectoryIndexerForm.ja-JP.resx,2
ShareX.MediaLib/Forms/ImageCombinerForm.ja-JP.resx,4
ShareX.MediaLib/Forms/ImageSplitterForm.ja-JP.resx,2
ShareX.ScreenCaptureLib/Forms/CanvasSizeForm.ja-JP.resx,2
ShareX.ScreenCaptureLib/Forms/ImageSizeForm.ja-JP.resx,2
ShareX.ScreenCaptureLib/Forms/StickerForm.ja-JP.resx,2
ShareX.ScreenCaptureLib/Forms/StickerPackForm.ja-JP.resx,2
ShareX.ScreenCaptureLib/Forms/TextDrawingInputBox.ja-JP.resx,3
ShareX.UploadersLib/Forms/PuushLoginForm.ja-JP.resx,1
ShareX.UploadersLib/Forms/ResponseForm.ja-JP.resx,3
ShareX.UploadersLib/Forms/YouTubeVideoOptionsForm.ja-JP.resx,1
ShareX/Controls/HotkeySelectionControl.ja-JP.resx,3
ShareX/Forms/ActionsForm.ja-JP.resx,2
ShareX/Forms/ActionsToolbarEditForm.ja-JP.resx,2
ShareX/Forms/AfterUploadForm.ja-JP.resx,2
ShareX/Forms/AutoCaptureForm.ja-JP.resx,2
ShareX/Forms/ClipboardFormatForm.ja-JP.resx,2
ShareX/Forms/ClipboardUploadForm.ja-JP.resx,4
ShareX/Forms/FirstTimeConfigForm.ja-JP.resx,2
ShareX/Forms/FirstTimeUploadForm.ja-JP.resx,3
ShareX/Forms/HotkeySettingsForm.ja-JP.resx,4
ShareX/Forms/QuickTaskMenuEditorForm.ja-JP.resx,3
ShareX/Tools/BorderlessWindow/BorderlessWindowForm.ja-JP.resx,2
ShareX/Tools/BorderlessWindow/BorderlessWindowSettingsForm.ja-JP.resx,2
ShareX/Tools/OCR/OCRForm.ja-JP.resx,1
ShareX/Tools/OCR/ServiceLinksForm.ja-JP.resx,1
ShareX/Tools/PinToScreen/PinToScreenStartupForm.ja-JP.resx,1
ShareX.UploadersLib/Controls/OAuthControl.resx,6
ShareX.UploadersLib/Controls/OAuthLoopbackControl.Designer.cs,1
ShareX.UploadersLib/OAuth/OAuthListenerForm.resx,2
ShareX.UploadersLib/OAuth/OAuthListenerForm.Designer.cs,1
ShareX.UploadersLib/Resources/OAuthCallbackPage.html,2
ShareX.Setup/SetupHelpers.cs,13
ShareX.HelpersLib/Forms/ColorPickerForm.vi-VN.resx,4
ShareX.HelpersLib/Forms/DebugForm.vi-VN.resx,6
ShareX.HelpersLib/Forms/ErrorForm.vi-VN.resx,5
ShareX.HelpersLib/Forms/GradientPickerForm.vi-VN.resx,3
ShareX.HelpersLib/Forms/HashCheckForm.vi-VN.resx,8
ShareX.HistoryLib/Properties/Resources.vi-VN.resx,11
ShareX.ImageEffectsLib/Properties/Resources.vi-VN.resx,5
ShareX.IndexerLib/Forms/DirectoryIndexerForm.vi-VN.resx,4
ShareX.MediaLib/Forms/ImageCombinerForm.vi-VN.resx,5
ShareX.MediaLib/Forms/ImageSplitterForm.vi-VN.resx,1
ShareX.MediaLib/Forms/VideoConverterForm.vi-VN.resx,1
ShareX.MediaLib/Properties/Resources.vi-VN.resx,5
ShareX.ScreenCaptureLib/Forms/CanvasSizeForm.vi-VN.resx,4
ShareX.ScreenCaptureLib/Forms/FFmpegOptionsForm.vi-VN.resx,9
ShareX.ScreenCaptureLib/Forms/ScreenRecordForm.vi-VN.resx,2
ShareX.UploadersLib/Forms/CustomUploaderSettingsForm.vi-VN.resx,4
ShareX.UploadersLib/Forms/ResponseForm.vi-VN.resx,5
ShareX.UploadersLib/Forms/YouTubeVideoOptionsForm.vi-VN.resx,1
ShareX.UploadersLib/Properties/Resources.vi-VN.resx,14
ShareX/Forms/ApplicationSettingsForm.vi-VN.resx,15
ShareX/Forms/AutoCaptureForm.vi-VN.resx,4
ShareX/Forms/ClipboardUploadForm.vi-VN.resx,4
ShareX/Forms/FileExistForm.vi-VN.resx,6
ShareX/Forms/FirstTimeConfigForm.vi-VN.resx,5
ShareX/Forms/FirstTimeUploadForm.vi-VN.resx,2
ShareX/Forms/MainForm.vi-VN.resx,17
ShareX/Forms/QuickTaskMenuEditorForm.vi-VN.resx,4
ShareX/Forms/TaskSettingsForm.vi-VN.resx,19
ShareX/Tools/OCR/ServiceLinksForm.vi-VN.resx,2
ShareX.HelpersLib/Forms/ClipboardViewerForm.vi-VN.resx,1
ShareX.HistoryLib/Forms/HistoryForm.vi-VN.resx,7
ShareX.HistoryLib/Forms/HistorySettingsForm.vi-VN.resx,1
ShareX.HistoryLib/Forms/ImageHistorySettingsForm.vi-VN.resx,4
ShareX.ImageEffectsLib/Forms/ImageEffectPackagerForm.vi-VN.resx,1
ShareX.ImageEffectsLib/Forms/ImageEffectsForm.vi-VN.resx,3
ShareX/Controls/HotkeySelectionControl.vi-VN.resx,6
ShareX/Controls/TaskThumbnailPanel.vi-VN.resx,1
ShareX/Forms/HotkeySettingsForm.vi-VN.resx,6
ShareX/Forms/InspectWindowForm.vi-VN.resx,1
ShareX/Forms/WatchFolderForm.vi-VN.resx,5
ShareX/Tools/BorderlessWindow/BorderlessWindowForm.vi-VN.resx,1
ShareX/Tools/BorderlessWindow/BorderlessWindowSettingsForm.vi-VN.resx,1
ShareX/Tools/OCR/OCRForm.vi-VN.resx,1
ShareX/Tools/PinToScreen/PinToScreenStartupForm.vi-VN.resx,1
AppVeyor/after_build.ps1,16
AppVeyor/before_build.ps1,4
AppVeyor/install.ps1,8
ShareX.MediaLib/Forms/ImageCombinerForm.Designer.cs,9
.github/FUNDING.yml,3
ShareX.ScreenCaptureLib/Forms/ScreenRecordForm.ru.resx,2
ShareX.HelpersLib/Resources/Loading.gif,3
ShareX.HelpersLib/Resources/LoadingSmallBlack.gif,4
ShareX.HelpersLib/Resources/LoadingSmallWhite.gif,5
ShareX.HelpersLib/Resources/ShareX_Logo.png,3
ShareX.HelpersLib/Resources/cross.png,3
ShareX.ScreenCaptureLib/Resources/CircleNode.png,3
ShareX.ScreenCaptureLib/Resources/balloon-box-left.png,3
ShareX.ScreenCaptureLib/Resources/edit-alignment-center-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-alignment-right-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-alignment-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-bold-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-italic-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-outline-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-outline.png,4
ShareX.ScreenCaptureLib/Resources/edit-shade-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-underline-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-vertical-alignment-middle-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-vertical-alignment-top-white.png,3
ShareX.ScreenCaptureLib/Resources/edit-vertical-alignment-white.png,3
ShareX.ScreenCaptureLib/Resources/grid-white.png,3
ShareX.ScreenCaptureLib/Resources/image-saturation.png,3
ShareX.ScreenCaptureLib/Resources/layer-shade-white.png,3
ShareX.ScreenCaptureLib/Resources/layer-shape-arrow-white.png,3
