Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,RatioCommentToCode,SumCyclomatic,PercentLackOfCohesion,MaxInheritanceTree,MaxNesting,MaxCyclomatic,Cyclomatic
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.Itr.next",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.Itr.nextIndex",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.Itr.previous",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.Itr.previousIndex",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.Itr.remove",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.Itr.set",,4,4,0,0.00,1,,,0,,1
Private Class,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.SubList",1,22,19,0,0.00,4,17,3,1,2,
Private Constructor,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.SubList.SubList",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.SubList.get",,7,7,0,0.00,2,,,1,,2
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.SubList.size",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.add",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.addAll",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.clear",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.iterator",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.listIterator",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.listIterator",,7,7,0,0.00,2,,,1,,2
Protected Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.outOfBounds",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.remove",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.removeAll",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.removeIf",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.replaceAll",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.retainAll",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.sort",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableList.subList",,13,13,0,0.00,4,,,1,,4
Private Static Abstract Generic Class,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap",1,46,38,0,0.00,9,0,2,0,1,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.K",0,,,,,0,0,1,0,0,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.V",0,,,,,0,0,1,0,0,
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.compute",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.computeIfAbsent",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.computeIfPresent",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.merge",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.putIfAbsent",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.remove",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.replace",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.replace",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableMap.replaceAll",,4,4,0,0.00,1,,,0,,1
Private Static Abstract Generic Class,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableSet",1,31,26,0,0.00,6,0,2,0,1,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableSet.E",0,,,,,0,0,1,0,0,
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableSet.add",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableSet.clear",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableSet.remove",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableSet.removeAll",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableSet.removeIf",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.AbstractImmutableSet.retainAll",,4,4,0,0.00,1,,,0,,1
Private Static Generic Class,"org.apache.maven.api.xml.ImmutableCollections.List1",1,20,17,0,0.00,4,33,3,1,2,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.List1.E",0,,,,,0,0,1,0,0,
Private Constructor,"org.apache.maven.api.xml.ImmutableCollections.List1.List1",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.List1.get",,7,7,0,0.00,2,,,1,,2
Public Method,"org.apache.maven.api.xml.ImmutableCollections.List1.size",,4,4,0,0.00,1,,,0,,1
Private Static Generic Class,"org.apache.maven.api.xml.ImmutableCollections.List2",2,24,21,0,0.00,5,33,3,1,3,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.List2.E",0,,,,,0,0,1,0,0,
Private Constructor,"org.apache.maven.api.xml.ImmutableCollections.List2.List2",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.List2.get",,9,9,0,0.00,3,,,1,,3
Public Method,"org.apache.maven.api.xml.ImmutableCollections.List2.size",,4,4,0,0.00,1,,,0,,1
Private Static Generic Class,"org.apache.maven.api.xml.ImmutableCollections.ListN",1,18,15,0,0.00,3,0,3,0,1,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.ListN.E",0,,,,,0,0,1,0,0,
Private Constructor,"org.apache.maven.api.xml.ImmutableCollections.ListN.ListN",,3,3,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ListN.get",,5,5,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ListN.size",,4,4,0,0.00,1,,,0,,1
Private Static Generic Class,"org.apache.maven.api.xml.ImmutableCollections.Map1",1,37,32,0,0.00,2,50,3,0,1,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.Map1.K",0,,,,,0,0,1,0,0,
Private Constructor,"org.apache.maven.api.xml.ImmutableCollections.Map1.Map1",,3,3,0,0.00,1,,,0,,1
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.Map1.V",0,,,,,0,0,1,0,0,
Public Method,"org.apache.maven.api.xml.ImmutableCollections.Map1.entrySet",,29,26,0,0.00,1,,,0,,1
Anonymous Class,"org.apache.maven.api.xml.ImmutableCollections.Map1.entrySet.(Anon_5)",1,25,22,0,0.00,2,0,3,0,1,
Public Method,"org.apache.maven.api.xml.ImmutableCollections.Map1.entrySet.(Anon_5).iterator",,19,17,0,0.00,1,,,0,,1
Anonymous Class,"org.apache.maven.api.xml.ImmutableCollections.Map1.entrySet.(Anon_5).iterator.(Anon_6)",2,15,13,0,0.00,3,0,2,1,2,
Public Method,"org.apache.maven.api.xml.ImmutableCollections.Map1.entrySet.(Anon_5).iterator.(Anon_6).hasNext",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.Map1.entrySet.(Anon_5).iterator.(Anon_6).next",,7,7,0,0.00,2,,,1,,2
Public Method,"org.apache.maven.api.xml.ImmutableCollections.Map1.entrySet.(Anon_5).size",,4,4,0,0.00,1,,,0,,1
Private Static Generic Class,"org.apache.maven.api.xml.ImmutableCollections.MapN",2,46,41,0,0.00,4,50,3,2,3,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.MapN.K",0,,,,,0,0,1,0,0,
Private Constructor,"org.apache.maven.api.xml.ImmutableCollections.MapN.MapN",,11,11,0,0.00,3,,,2,,3
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.MapN.V",0,,,,,0,0,1,0,0,
Public Method,"org.apache.maven.api.xml.ImmutableCollections.MapN.entrySet",,30,27,0,0.00,1,,,0,,1
Anonymous Class,"org.apache.maven.api.xml.ImmutableCollections.MapN.entrySet.(Anon_7)",1,26,23,0,0.00,2,0,3,0,1,
Public Method,"org.apache.maven.api.xml.ImmutableCollections.MapN.entrySet.(Anon_7).iterator",,20,18,0,0.00,1,,,0,,1
Anonymous Class,"org.apache.maven.api.xml.ImmutableCollections.MapN.entrySet.(Anon_7).iterator.(Anon_8)",2,16,14,0,0.00,3,0,2,1,2,
Public Method,"org.apache.maven.api.xml.ImmutableCollections.MapN.entrySet.(Anon_7).iterator.(Anon_8).hasNext",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.MapN.entrySet.(Anon_7).iterator.(Anon_8).next",,8,8,0,0.00,2,,,1,,2
Public Method,"org.apache.maven.api.xml.ImmutableCollections.MapN.entrySet.(Anon_7).size",,4,4,0,0.00,1,,,0,,1
Private Static Class,"org.apache.maven.api.xml.ImmutableCollections.ROProperties",1,76,62,1,0.02,16,0,2,2,3,
Private Constructor,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.ROProperties",,9,8,1,0.13,3,,,2,,3
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.clear",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.compute",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.computeIfAbsent",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.computeIfPresent",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.merge",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.put",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.putAll",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.putIfAbsent",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.remove",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.remove",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.replace",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.replace",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.ImmutableCollections.ROProperties.replaceAll",,4,4,0,0.00,1,,,0,,1
Static Generic Method,"org.apache.maven.api.xml.ImmutableCollections.copy",,17,17,0,0.00,3,,,1,,3
Static Generic Method,"org.apache.maven.api.xml.ImmutableCollections.copy",,16,16,0,0.00,3,,,1,,3
Static Method,"org.apache.maven.api.xml.ImmutableCollections.copy",,6,6,0,0.00,2,,,1,,2
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.copy.E",0,,,,,0,0,1,0,0,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.copy.K",0,,,,,0,0,1,0,0,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.copy.V",0,,,,,0,0,1,0,0,
Static Generic Method,"org.apache.maven.api.xml.ImmutableCollections.emptyList",,4,4,0,0.00,1,,,0,,1
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.emptyList.E",0,,,,,0,0,1,0,0,
Static Generic Method,"org.apache.maven.api.xml.ImmutableCollections.emptyMap",,4,4,0,0.00,1,,,0,,1
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.emptyMap.K",0,,,,,0,0,1,0,0,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.emptyMap.V",0,,,,,0,0,1,0,0,
Static Generic Method,"org.apache.maven.api.xml.ImmutableCollections.singletonList",,3,3,0,0.00,1,,,0,,1
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.singletonList.E",0,,,,,0,0,1,0,0,
Static Generic Method,"org.apache.maven.api.xml.ImmutableCollections.singletonMap",,3,3,0,0.00,1,,,0,,1
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.singletonMap.K",0,,,,,0,0,1,0,0,
Generic Parameter,"org.apache.maven.api.xml.ImmutableCollections.singletonMap.V",0,,,,,0,0,1,0,0,
Private Static Method,"org.apache.maven.api.xml.ImmutableCollections.uoe",,3,3,0,0.00,1,,,0,,1
Public Interface,"org.apache.maven.api.xml.XmlNode",1,519,258,205,0.79,18,100,0,0,1,
Class,"org.apache.maven.api.xml.XmlNode.Builder",1,210,128,65,0.51,8,75,1,0,1,
Private Static Record,"org.apache.maven.api.xml.XmlNode.Builder.Impl",2,97,88,1,0.01,24,70,1,3,4,
Private Constructor,"org.apache.maven.api.xml.XmlNode.Builder.Impl.Impl",,8,7,1,0.14,3,,,0,,3
Private Static Generic Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.addToStringField",,12,12,0,0.00,3,,,2,,3
Generic Parameter,"org.apache.maven.api.xml.XmlNode.Builder.Impl.addToStringField.T",0,,,,,0,0,1,0,0,
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.attribute",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.child",,13,13,0,0.00,4,,,3,,4
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.equals",,14,14,0,0.00,3,,,1,,3
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.hashCode",,4,4,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.toString",,10,10,0,0.00,2,,,1,,2
Private Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.toStringObject",,14,14,0,0.00,7,,,0,,1
Lambda Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.toStringObject.(lambda_expr_1)",,1,1,0,0.00,1,,,0,,1
Lambda Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.toStringObject.(lambda_expr_2)",,1,1,0,0.00,1,,,0,,1
Lambda Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.toStringObject.(lambda_expr_3)",,1,1,0,0.00,1,,,0,,1
Lambda Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.toStringObject.(lambda_expr_4)",,1,1,0,0.00,1,,,0,,1
Lambda Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.toStringObject.(lambda_expr_5)",,1,1,0,0.00,1,,,0,,1
Lambda Method,"org.apache.maven.api.xml.XmlNode.Builder.Impl.toStringObject.(lambda_expr_6)",,1,1,0,0.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.attributes",,12,4,8,2.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.build",,9,3,6,2.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.children",,12,4,8,2.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.inputLocation",,12,4,8,2.00,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.name",,13,4,9,2.25,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.namespaceUri",,10,4,6,1.50,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.prefix",,10,4,6,1.50,1,,,0,,1
Public Method,"org.apache.maven.api.xml.XmlNode.Builder.value",,10,4,6,1.50,1,,,0,,1
Abstract Method,"org.apache.maven.api.xml.XmlNode.attribute",,9,2,7,3.50,0,,,0,,0
Abstract Method,"org.apache.maven.api.xml.XmlNode.attributes",,7,2,5,2.50,0,,,0,,0
Abstract Method,"org.apache.maven.api.xml.XmlNode.child",,8,2,6,3.00,0,,,0,,0
Abstract Method,"org.apache.maven.api.xml.XmlNode.children",,7,2,5,2.50,0,,,0,,0
Method,"org.apache.maven.api.xml.XmlNode.getAttribute",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.getAttributes",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.getChild",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.getChildren",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.getInputLocation",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.getName",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.getNamespaceUri",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.getPrefix",,5,5,0,0.00,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.getValue",,5,5,0,0.00,1,,,0,,1
Abstract Method,"org.apache.maven.api.xml.XmlNode.inputLocation",,8,2,6,3.00,0,,,0,,0
Method,"org.apache.maven.api.xml.XmlNode.merge",,7,4,3,0.75,1,,,0,,1
Method,"org.apache.maven.api.xml.XmlNode.merge",,7,4,3,0.75,1,,,0,,1
Static Method,"org.apache.maven.api.xml.XmlNode.merge",,16,5,11,2.20,1,,,0,,1
Static Method,"org.apache.maven.api.xml.XmlNode.merge",,5,5,0,0.00,1,,,0,,1
Abstract Method,"org.apache.maven.api.xml.XmlNode.name",,7,2,5,2.50,0,,,0,,0
Abstract Method,"org.apache.maven.api.xml.XmlNode.namespaceUri",,7,2,5,2.50,0,,,0,,0
Static Method,"org.apache.maven.api.xml.XmlNode.newBuilder",,8,3,5,1.67,1,,,0,,1
Static Method,"org.apache.maven.api.xml.XmlNode.newInstance",,10,3,7,2.33,1,,,0,,1
Static Method,"org.apache.maven.api.xml.XmlNode.newInstance",,11,3,8,2.67,1,,,0,,1
Static Method,"org.apache.maven.api.xml.XmlNode.newInstance",,11,3,8,2.67,1,,,0,,1
Static Method,"org.apache.maven.api.xml.XmlNode.newInstance",,21,10,11,1.10,1,,,0,,1
Abstract Method,"org.apache.maven.api.xml.XmlNode.prefix",,7,2,5,2.50,0,,,0,,0
Abstract Method,"org.apache.maven.api.xml.XmlNode.value",,7,2,5,2.50,0,,,0,,0
Public Abstract Class,"org.apache.maven.api.xml.XmlService",1,216,67,129,1.93,9,0,1,0,1,
Private Static Final Class,"org.apache.maven.api.xml.XmlService.Holder",1,8,6,1,0.17,1,0,1,0,1,
Lambda Method,"org.apache.maven.api.xml.XmlService.Holder.(lambda_expr_1)",,1,1,0,0.00,1,,,0,,1
Private Constructor,"org.apache.maven.api.xml.XmlService.Holder.Holder",,1,1,0,0.00,1,,,0,,1
Public Interface,"org.apache.maven.api.xml.XmlService.InputLocationBuilder",0,3,3,0,0.00,0,0,0,0,0,
Abstract Method,"org.apache.maven.api.xml.XmlService.InputLocationBuilder.toInputLocation",,1,1,0,0.00,0,,,0,,0
Protected Abstract Method,"org.apache.maven.api.xml.XmlService.doMerge",,9,1,8,8.00,0,,,0,,0
Protected Abstract Method,"org.apache.maven.api.xml.XmlService.doRead",,13,2,11,5.50,0,,,0,,0
Protected Abstract Method,"org.apache.maven.api.xml.XmlService.doRead",,9,1,8,8.00,0,,,0,,0
Protected Abstract Method,"org.apache.maven.api.xml.XmlService.doRead",,10,2,8,4.00,0,,,0,,0
Protected Abstract Method,"org.apache.maven.api.xml.XmlService.doWrite",,8,1,7,7.00,0,,,0,,0
Private Static Method,"org.apache.maven.api.xml.XmlService.getService",,9,3,6,2.00,1,,,0,,1
Public Static Method,"org.apache.maven.api.xml.XmlService.merge",,7,4,3,0.75,1,,,0,,1
Public Static Method,"org.apache.maven.api.xml.XmlService.merge",,8,5,3,0.60,1,,,0,,1
Public Static Method,"org.apache.maven.api.xml.XmlService.read",,8,5,3,0.60,1,,,0,,1
Public Static Method,"org.apache.maven.api.xml.XmlService.read",,7,4,3,0.75,1,,,0,,1
Public Static Method,"org.apache.maven.api.xml.XmlService.read",,8,5,3,0.60,1,,,0,,1
Public Static Method,"org.apache.maven.api.xml.XmlService.read",,7,4,3,0.75,1,,,0,,1
Public Static Method,"org.apache.maven.api.xml.XmlService.read",,8,5,3,0.60,1,,,0,,1
Public Static Method,"org.apache.maven.api.xml.XmlService.write",,6,3,3,1.00,1,,,0,,1
Package,"org.apache.maven.artifact",1,1964,1256,349,0.28,211,,,5,8,
Public Abstract Class,"org.apache.maven.artifact.AbstractArtifactComponentTestCase",1,266,184,18,0.10,29,91,1,2,3,
Protected Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.assertLocalArtifactNotPresent",,9,6,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.assertLocalArtifactPresent",,9,6,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.assertRemoteArtifactNotPresent",,9,6,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.assertRemoteArtifactPresent",,9,6,0,0.00,1,,,0,,1
Protected Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.badLocalRepository",,15,7,6,0.86,1,,,0,,1
Protected Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.badRemoteRepository",,4,4,1,0.25,1,,,0,,1
Protected Abstract Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.component",,1,1,0,0.00,0,,,0,,0
Protected Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.createArtifact",,23,19,0,0.00,2,,,1,,2
Protected Method,"org.apache.maven.artifact.AbstractArtifactComponentTestCase.createArtifact",,3,3,0,0.00,1,,,0,,1
