Kind,Name,AvgCyclomatic,CountLine,CountLineCode,CountLineComment,RatioCommentToCode,SumCyclomatic,PercentLackOfCohesion,MaxNesting,MaxInheritanceTree,MaxCyclomatic,Cyclomatic
Public Method,"ImageGlass.Gallery.ImageGallery.ShowCheckBoxes.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.ShowCheckBoxes.set",,5,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.ShowFileIcons.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.ShowFileIcons.set",,5,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.ShowItemText.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.ShowItemText.set",,5,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.ShowItemTooltip",,80,57,9,0.16,13,,3,,,13
Public Method,"ImageGlass.Gallery.ImageGallery.SuspendLayout",,9,8,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGallery.SuspendPaint",,6,6,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGallery.Text.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.Text.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.ThumbnailSize.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.ThumbnailSize.set",,8,8,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGallery.Tooltip.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.Tooltip.set",,5,5,0,0.00,2,,0,,,2
Public Method,"ImageGlass.Gallery.ImageGallery.TooltipDirection.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.TooltipDirection.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.UncheckAll",,7,7,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.UncheckWhere",,13,11,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGallery.UnselectWhere",,10,8,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGallery.UseEmbeddedThumbnails.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.UseEmbeddedThumbnails.set",,8,8,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGallery.VScrollBar.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ImageGallery.VScrollBar_Scroll",,5,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.View.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGallery.View.set",,10,10,0,0.00,2,,1,,,2
Internal Method,"ImageGlass.Gallery.ImageGallery.ViewOffset.get",,1,1,0,0.00,1,,0,,,1
Internal Method,"ImageGlass.Gallery.ImageGallery.ViewOffset.set",,1,1,0,0.00,1,,0,,,1
Public Class,"ImageGlass.Gallery.ImageGalleryItem",3,602,416,106,0.25,32,87,5,2,20,
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Adaptor.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Checked.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Checked.set",,9,9,0,0.00,3,,2,,,3
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Clone",,21,15,3,0.20,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Details.get",,9,8,0,0.00,3,,1,,,3
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Enabled.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Enabled.set",,12,12,0,0.00,4,,2,,,4
Public Method,"ImageGlass.Gallery.ImageGalleryItem.FilePath.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.FilePath.set",,21,18,0,0.00,5,,3,,,5
Public Method,"ImageGlass.Gallery.ImageGalleryItem.FileType.get",,26,25,0,0.00,5,,2,,,5
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Focused.get",,5,5,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Focused.set",,5,5,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGalleryItem.GetCachedImage",,93,82,0,0.00,20,,5,,,20
Internal Method,"ImageGlass.Gallery.ImageGalleryItem.Guid.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ImageGalleryItem.Guid.set",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.ImageGalleryItem.ImageGalleryItem",,9,7,1,0.14,2,,0,,,2
Public Method,"ImageGlass.Gallery.ImageGalleryItem.ImageGalleryOwner.get",,0,0,0,0.00,1,,0,,,1
Internal Method,"ImageGlass.Gallery.ImageGalleryItem.ImageGalleryOwner.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Index.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.LargeIcon.get",,26,25,0,0.00,5,,2,,,5
Private Method,"ImageGlass.Gallery.ImageGalleryItem.PathForShellIcon",,8,8,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Pressed.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Pressed.set",,12,12,0,0.00,4,,3,,,4
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Selected.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Selected.set",,13,13,0,0.00,4,,3,,,4
Public Method,"ImageGlass.Gallery.ImageGalleryItem.SmallIcon.get",,26,25,0,0.00,5,,2,,,5
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Tag.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Tag.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Text.get",,1,1,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.Text.set",,6,6,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGalleryItem.ThumbnailCacheState.get",,13,12,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ImageGalleryItem.ThumbnailImage.get",,14,12,0,0.00,3,,1,,,3
Public Method,"ImageGlass.Gallery.ImageGalleryItem.UpdateDetails",,12,11,0,0.00,3,,1,,,3
Public Method,"ImageGlass.Gallery.ImageGalleryItem.UpdateThumbnail",,11,10,0,0.00,3,,2,,,3
Public Method,"ImageGlass.Gallery.ImageGalleryItem.VirtualKey.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.ZOrder.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ImageGalleryItem.ZOrder.set",,3,3,0,0.00,1,,0,,,1
Public Delegate,"ImageGlass.Gallery.ItemCheckBoxClickEventHandler",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.ItemClickEventArgs",1,41,14,22,1.57,1,44,0,2,1,
Public Method,"ImageGlass.Gallery.ItemClickEventArgs.Buttons.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ItemClickEventArgs.Buttons.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemClickEventArgs.Item.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ItemClickEventArgs.Item.set",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.ItemClickEventArgs.ItemClickEventArgs",,6,6,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemClickEventArgs.Location.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ItemClickEventArgs.Location.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemClickEventArgs.X.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemClickEventArgs.Y.get",,0,0,0,0.00,1,,0,,,1
Public Delegate,"ImageGlass.Gallery.ItemClickEventHandler",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.ItemCollectionChangedEventArgs",1,25,10,12,1.20,1,0,0,2,1,
Public Method,"ImageGlass.Gallery.ItemCollectionChangedEventArgs.Action.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ItemCollectionChangedEventArgs.Action.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemCollectionChangedEventArgs.Item.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ItemCollectionChangedEventArgs.Item.set",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.ItemCollectionChangedEventArgs.ItemCollectionChangedEventArgs",,5,5,0,0.00,1,,0,,,1
Public Delegate,"ImageGlass.Gallery.ItemCollectionChangedEventHandler",0,,,,,0,0,0,1,0,
Public Delegate,"ImageGlass.Gallery.ItemDoubleClickEventHandler",0,,,,,0,0,0,1,0,
Public Enum,"ImageGlass.Gallery.ItemDrawOrder",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.ItemEventArgs",1,16,8,7,0.88,1,0,0,2,1,
Public Method,"ImageGlass.Gallery.ItemEventArgs.Item.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ItemEventArgs.Item.set",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.ItemEventArgs.ItemEventArgs",,4,4,0,0.00,1,,0,,,1
Internal Enum,"ImageGlass.Gallery.ItemHighlightState",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.ItemHoverEventArgs",1,26,10,13,1.30,1,0,0,2,1,
Public Method,"ImageGlass.Gallery.ItemHoverEventArgs.Item.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ItemHoverEventArgs.Item.set",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.ItemHoverEventArgs.ItemHoverEventArgs",,5,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemHoverEventArgs.PreviousItem.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ItemHoverEventArgs.PreviousItem.set",,0,0,0,0.00,1,,0,,,1
Public Delegate,"ImageGlass.Gallery.ItemHoverEventHandler",0,,,,,0,0,0,1,0,
Public Enum,"ImageGlass.Gallery.ItemState",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.ItemTooltipShowingEventArgs",1,32,11,16,1.45,1,75,0,2,1,
Public Method,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.Item.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.Item.init",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.ItemTooltipShowingEventArgs",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.TooltipContent.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.TooltipContent.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.TooltipSize.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.TooltipSize.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.TooltipTitle.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ItemTooltipShowingEventArgs.TooltipTitle.set",,0,0,0,0.00,1,,0,,,1
Public Enum,"ImageGlass.Gallery.ItemVisibility",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.LayoutEventArgs",1,16,8,7,0.88,1,0,0,2,1,
Public Method,"ImageGlass.Gallery.LayoutEventArgs.ItemAreaBounds.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutEventArgs.ItemAreaBounds.set",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.LayoutEventArgs.LayoutEventArgs",,4,4,0,0.00,1,,0,,,1
Internal Class,"ImageGlass.Gallery.LayoutManager",3,646,428,134,0.31,68,89,3,1,12,
Private Method,"ImageGlass.Gallery.LayoutManager.CalculateGrid",,27,22,2,0.09,6,,1,,,6
Private Method,"ImageGlass.Gallery.LayoutManager.CheckScrollBars",,35,28,3,0.11,5,,1,,,5
Public Method,"ImageGlass.Gallery.LayoutManager.ClientArea.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.Cols.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.FirstPartiallyVisible.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.FirstVisible.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.GetCheckBoxBounds",,28,24,2,0.08,4,,2,,,4
Public Method,"ImageGlass.Gallery.LayoutManager.GetIconBounds",,32,28,2,0.07,5,,2,,,5
Public Method,"ImageGlass.Gallery.LayoutManager.GetItemBounds",,27,22,1,0.05,3,,2,,,3
Public Method,"ImageGlass.Gallery.LayoutManager.GetItemBoundsWithMargin",,6,6,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.LayoutManager.GetWidgetBounds",,43,39,3,0.08,5,,1,,,5
Public Method,"ImageGlass.Gallery.LayoutManager.ImageGalleryOwner.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.IsItemPartialyVisible",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.IsItemVisible",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.ItemAreaBounds.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.ItemSize.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.ItemSizeWithMargin.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.LastPartiallyVisible.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.LastVisible.get",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.LayoutManager.LayoutManager",,6,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.Rows.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.Update",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.LayoutManager.Update",,64,42,11,0.26,8,,1,,,8
Private Method,"ImageGlass.Gallery.LayoutManager.UpdateItemArea",,26,20,2,0.10,4,,1,,,4
Public Method,"ImageGlass.Gallery.LayoutManager.UpdateRequired.get",,23,23,0,0.00,10,,1,,,10
Private Method,"ImageGlass.Gallery.LayoutManager.UpdateScrollBars",,88,77,7,0.09,11,,3,,,11
Private Method,"ImageGlass.Gallery.LayoutManager.UpdateVisibleItems",,45,37,4,0.11,12,,2,,,12
Public Enum,"ImageGlass.Gallery.MouseState",0,,,,,0,0,0,1,0,
Internal Delegate,"ImageGlass.Gallery.RefreshDelegateInternal",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.ShellInfo",0,23,7,12,1.71,0,0,0,1,0,
Internal Class,"ImageGlass.Gallery.ShellInfoCacheManager",3,494,229,137,0.60,46,76,2,2,6,
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.Add",,12,8,2,0.25,3,,1,,,3
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.Bw_DoWork",,24,16,4,0.25,3,,1,,,3
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.Bw_RunWorkerCompleted",,30,20,5,0.25,6,,2,,,6
Private Class,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem",1,85,36,27,0.75,5,25,2,2,4,
Public Constructor,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.CacheItem",,9,9,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.Dispose",,19,18,0,0.00,4,,2,,,4
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.Extension.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.Extension.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.FileType.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.FileType.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.LargeIcon.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.LargeIcon.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.SmallIcon.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.SmallIcon.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.State.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CacheItem.State.set",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.CanContinueProcessing",,16,12,1,0.08,4,,2,,,4
Private Class,"ImageGlass.Gallery.ShellInfoCacheManager.CanContinueProcessingEventArgs",1,23,10,10,1.00,1,0,0,2,1,
Public Constructor,"ImageGlass.Gallery.ShellInfoCacheManager.CanContinueProcessingEventArgs.CanContinueProcessingEventArgs",,5,5,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CanContinueProcessingEventArgs.ContinueProcessing.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CanContinueProcessingEventArgs.ContinueProcessing.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.CanContinueProcessingEventArgs.Extension.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.CanContinueProcessingEventArgs.Extension.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.Clear",,8,7,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.Dispose",,15,12,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.GetCacheState",,10,8,0,0.00,3,,1,,,3
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.GetFileType",,11,10,0,0.00,3,,1,,,3
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.GetLargeIcon",,11,10,0,0.00,3,,1,,,3
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.GetSmallIcon",,11,10,0,0.00,3,,1,,,3
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.OnCanContinueProcessing",,7,6,0,0.00,2,,0,,,2
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.Pause",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.Rebuild",,5,5,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.Remove",,11,10,0,0.00,3,,1,,,3
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.Resume",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCacheManager.RetryOnError.get",,0,0,0,0.00,1,,0,,,1
Internal Method,"ImageGlass.Gallery.ShellInfoCacheManager.RetryOnError.set",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCacheManager.RunWorker",,19,12,4,0.33,4,,1,,,4
Public Constructor,"ImageGlass.Gallery.ShellInfoCacheManager.ShellInfoCacheManager",,22,18,0,0.00,1,,0,,,1
Public Class,"ImageGlass.Gallery.ShellInfoCachedEventArgs",1,38,14,19,1.36,1,0,0,2,1,
Public Method,"ImageGlass.Gallery.ShellInfoCachedEventArgs.Extension.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCachedEventArgs.Extension.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCachedEventArgs.FileType.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCachedEventArgs.FileType.set",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCachedEventArgs.LargeIcon.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCachedEventArgs.LargeIcon.set",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.ShellInfoCachedEventArgs.ShellInfoCachedEventArgs",,7,7,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.ShellInfoCachedEventArgs.SmallIcon.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCachedEventArgs.SmallIcon.set",,0,0,0,0.00,1,,0,,,1
Public Delegate,"ImageGlass.Gallery.ShellInfoCachedEventHandler",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.ShellInfoCachingEventArgs",1,16,8,7,0.88,1,0,0,2,1,
Public Method,"ImageGlass.Gallery.ShellInfoCachingEventArgs.Extension.get",,0,0,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.ShellInfoCachingEventArgs.Extension.set",,0,0,0,0.00,1,,0,,,1
Public Constructor,"ImageGlass.Gallery.ShellInfoCachingEventArgs.ShellInfoCachingEventArgs",,4,4,0,0.00,1,,0,,,1
Public Delegate,"ImageGlass.Gallery.ShellInfoCachingEventHandler",0,,,,,0,0,0,1,0,
Public Class,"ImageGlass.Gallery.StyleRenderer",3,1077,581,300,0.52,89,85,3,2,15,
Public Method,"ImageGlass.Gallery.StyleRenderer.CanApplyColors.get",,0,0,0,0.00,1,,0,,,1
Internal Method,"ImageGlass.Gallery.StyleRenderer.ClearBuffer",,6,6,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.StyleRenderer.ClientBounds.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.StyleRenderer.Clip.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.StyleRenderer.Clip.set",,0,0,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.Dispose",,4,4,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.DrawBackground",,56,47,3,0.06,8,,2,,,8
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.DrawBorder",,9,8,0,0.00,3,,1,,,3
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.DrawCheckBox",,14,12,0,0.00,4,,1,,,4
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.DrawFileIcon",,13,12,0,0.00,2,,1,,,2
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.DrawInsertionCaret",,5,5,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.DrawItem",,129,34,79,2.32,9,,2,,,9
Private Struct,"ImageGlass.Gallery.StyleRenderer.DrawItemParams",1,,,,,1,0,0,1,1,
Public Constructor,"ImageGlass.Gallery.StyleRenderer.DrawItemParams.DrawItemParams",,6,6,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.DrawOverlay",,4,3,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.DrawSelectionRectangle",,8,7,0,0.00,1,,0,,,1
Private Method,"ImageGlass.Gallery.StyleRenderer.GetGalleryImageAsync",,13,11,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.StyleRenderer.GetImageAsync",,13,11,0,0.00,2,,1,,,2
Private Method,"ImageGlass.Gallery.StyleRenderer.IDisposable.Dispose",,10,9,0,0.00,2,,1,,,2
Public Method,"ImageGlass.Gallery.StyleRenderer.ImageGalleryOwner.get",,0,0,0,0.00,1,,0,,,1
Internal Method,"ImageGlass.Gallery.StyleRenderer.ImageGalleryOwner.set",,0,0,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.InitializeGraphics",,6,6,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.StyleRenderer.ItemAreaBounds.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrder.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrder.set",,0,0,0,0.00,1,,0,,,1
Private Class,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer",6,178,138,28,0.20,49,75,2,2,30,
Public Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer.Compare",,80,74,2,0.03,30,,2,,,30
Private Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer.CompareByFocused",,9,9,0,0.00,3,,1,,,3
Private Static Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer.CompareByHovered",,9,9,0,0.00,3,,1,,,3
Private Static Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer.CompareByIndex",,9,9,0,0.00,3,,1,,,3
Private Static Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer.CompareByNormal",,9,9,0,0.00,3,,1,,,3
Private Static Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer.CompareBySelected",,11,11,0,0.00,3,,1,,,3
Private Static Method,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer.CompareByZOrder",,9,9,0,0.00,3,,1,,,3
Public Constructor,"ImageGlass.Gallery.StyleRenderer.ItemDrawOrderComparer.ItemDrawOrderComparer",,4,4,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.StyleRenderer.ItemsDrawnFirst.get",,0,0,0,0.00,1,,0,,,1
Public Method,"ImageGlass.Gallery.StyleRenderer.ItemsDrawnFirst.set",,0,0,0,0.00,1,,0,,,1
Internal Method,"ImageGlass.Gallery.StyleRenderer.LazyRefreshIntervalExceeded.get",,0,0,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.MeasureItem",,11,8,2,0.25,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.MeasureItemMargin",,4,4,0,0.00,1,,0,,,1
Public Virtual Method,"ImageGlass.Gallery.StyleRenderer.OnLayout",,4,3,0,0.00,1,,0,,,1
